CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
9945,SUSHMA MOTILAL MAURYA,38,MUMBAI NORTH EAST,MAHARASHTRA,Jan Adhikar Party,0,10th Pass,2992815.0,0.8291,0.08800000000000001,1,4,1,0.0047,4,0,F,0,820.0,0.0009
11014,SHRIKANT SUBURAO SHINDE,34,MUMBAI NORTH EAST,MAHARASHTRA,Bahujan Mukti Party,0,Post Graduate,1214989.0,0.8291,0.08800000000000001,1,4,4,0.0047,4,0,M,0,727.0,0.0008
9949,PATIL SANJAY DINA,50,MUMBAI NORTH EAST,MAHARASHTRA,NCP,1,Graduate,26109673.0,0.8291,0.08800000000000001,3,2,3,0.0047,4,0,M,0,288113.0,0.317
9953,VINOD NARAYAN CHAUGULE,41,MUMBAI NORTH EAST,MAHARASHTRA,Sanatan Sanskriti Raksha Dal,0,12th Pass,2833073.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,M,0,564.0,0.0006
10996,AIYYAR GANESH,54,MUMBAI NORTH EAST,MAHARASHTRA,Bahujan Maha Party,0,Graduate Professional,38778186.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,M,0,1336.0,0.0015
10999,NIHARIKA PRAKASHCHANDRA KHONDALAY,50,MUMBAI NORTH EAST,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,Graduate,2894795.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,F,0,68239.0,0.0751
11002,DAYANAND JAGNNATH SOHANI,45,MUMBAI NORTH EAST,MAHARASHTRA,IND,2,12th Pass,6487500.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,M,0,296.0,0.0003
11005,JITENDRA KUMAR NANKU PAL,47,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,12th Pass,25600.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,M,0,779.0,0.0009
11008,PRAVIN CHANDRAKANT KEDARE,48,MUMBAI NORTH EAST,MAHARASHTRA,IND,1,12th Pass,1008627.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,M,0,388.0,0.0004
11012,SHAHENAZ BEGAM MO.SIRAJ KHAN,43,MUMBAI NORTH EAST,MAHARASHTRA,Rashtriya Ulama Council,0,Illiterate,225567.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,F,0,570.0,0.0006
9946,JAYASHRI MINESH SHAH,49,MUMBAI NORTH EAST,MAHARASHTRA,Bhartiya Manavadhikaar Federal Party,0,12th Pass,16571084.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,F,0,536.0,0.0006
11015,SNEHA RAVINDRA KURHADE,50,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,8th Pass,1340000.0,0.8291,0.08800000000000001,1,2,0,0.0047,4,0,F,0,1267.0,0.0014000000000000002
9950,SANJAY CHANDRABAHADUR SINGH,46,MUMBAI NORTH EAST,MAHARASHTRA,BSP,1,Graduate,5300000.0,0.8291,0.08800000000000001,3,3,3,0.0047,4,0,M,0,7777.0,0.0086
10997,ANIL HEBBAR KONI,54,MUMBAI NORTH EAST,MAHARASHTRA,IND,1,Graduate Professional,35625313.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,M,0,677.0,0.0007000000000000001
11000,BHASKAR MOHAN GOUD,36,MUMBAI NORTH EAST,MAHARASHTRA,IND,1,Graduate,-5801000.0,0.8291,0.08800000000000001,1,4,3,0.0047,4,0,M,0,629.0,0.0007000000000000001
11003,DEEPAK DIGAMBAR SHINDE,42,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,Post Graduate,598872.0,0.8291,0.08800000000000001,1,3,4,0.0047,4,0,M,0,292.0,0.0003
11006,NILESH RAMCHANDRA KUDTARKAR,27,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,10th Pass,90000.0,0.8291,0.08800000000000001,1,5,1,0.0047,4,0,M,0,264.0,0.0003
11010,RAKESH SAMBHAJI RAUL,45,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,Graduate Professional,2862.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,219.0,0.0002
11013,SHAHIN PARVEEN SHAKIL AHAMAD KHAN,44,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,Graduate,461765.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,F,0,834.0,0.0009
9948,MANOJ KISHORBHAI KOTAK,46,MUMBAI NORTH EAST,MAHARASHTRA,BJP,2,10th Pass,52613944.0,0.8291,0.08800000000000001,3,3,1,0.0047,4,0,M,1,514599.0,0.5661
9952,SHAHAJIRAO DHONDIBA THORAT,55,MUMBAI NORTH EAST,MAHARASHTRA,IND,1,10th Pass,500953.0,0.8291,0.08800000000000001,1,2,1,0.0047,4,0,M,0,2063.0,0.0023
10998,BABAN SOPAN THOKE,25,MUMBAI NORTH EAST,MAHARASHTRA,IND,0,Graduate,1100.0,0.8291,0.08800000000000001,1,5,3,0.0047,4,0,M,0,344.0,0.0004
11001,DANDGE SUKHADEV CHANDU,63,MUMBAI NORTH EAST,MAHARASHTRA,Ambedkarite Party Of India,0,Literate,20000.0,0.8291,0.08800000000000001,1,1,0,0.0047,4,0,M,0,711.0,0.0008
11017,CHANDRASHEKHAR SHARMA,42,MUMBAI NORTH WEST,MAHARASHTRA,Bhartiya Manavadhikaar Federal Party,1,Others,9403436.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,574.0,0.0006
11020,MADAN BANWARILAL AGRAWAL,55,MUMBAI NORTH WEST,MAHARASHTRA,IND,0,Graduate,29831318.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,M,0,1300.0,0.0014000000000000002
11023,SANJAY VISHWANATH SAKPAL,48,MUMBAI NORTH WEST,MAHARASHTRA,IND,0,Graduate,70000.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,555.0,0.0006
11026,VIJENDRA KUMAR RAI,37,MUMBAI NORTH WEST,MAHARASHTRA,IND,1,Post Graduate,8956906.0,0.8291,0.08800000000000001,1,4,4,0.0047,4,0,M,0,407.0,0.0004
9890,SANJAY NIRUPAM,54,MUMBAI NORTH WEST,MAHARASHTRA,INC,11,Graduate,113693936.0,0.8291,0.08800000000000001,3,2,3,0.0047,4,0,M,0,309735.0,0.329
9893,VIJAY MAROTHI KOYALE,49,MUMBAI NORTH WEST,MAHARASHTRA,Rashtriya Maratha Party,0,8th Pass,5964998.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,491.0,0.0005
9896,CHHAYA SUNIL TIWARI,41,MUMBAI NORTH WEST,MAHARASHTRA,Janata Congress,0,8th Pass,6223204.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,F,0,1158.0,0.0012
9903,ARORA SURINDER MOHAN,64,MUMBAI NORTH WEST,MAHARASHTRA,Bharat Jan Aadhar Party,0,Graduate,336470239.0,0.8291,0.08800000000000001,1,1,3,0.0047,4,0,M,0,1180.0,0.0013000000000000002
11018,ABUSALIM ARUNHUQ SHANK,48,MUMBAI NORTH WEST,MAHARASHTRA,Rashtriya Ulama Council,0,10th Pass,264600.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,449.0,0.0005
11021,MITESH VARSHNEY,27,MUMBAI NORTH WEST,MAHARASHTRA,IND,1,Post Graduate,186373.0,0.8291,0.08800000000000001,1,5,4,0.0047,4,0,M,0,638.0,0.0007000000000000001
11024,SHASHIKANT KUNDLIK KADAM,46,MUMBAI NORTH WEST,MAHARASHTRA,IND,1,Graduate Professional,18652783.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,443.0,0.0005
9891,AJAY DUBEY,29,MUMBAI NORTH WEST,MAHARASHTRA,Jan Adhikar Party,0,Post Graduate,506000.0,0.8291,0.08800000000000001,1,5,4,0.0047,4,0,M,0,2083.0,0.0022
9894,SURESH SUNDAR SHETTY,46,MUMBAI NORTH WEST,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,8th Pass,91110500.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,23422.0,0.024900000000000002
9897,SUBHASH PASSI,57,MUMBAI NORTH WEST,MAHARASHTRA,SP,1,12th Pass,561545035.0,0.8291,0.08800000000000001,2,2,2,0.0047,4,0,M,0,5850.0,0.0062
11016,HARISHANKAR YADAV,48,MUMBAI NORTH WEST,MAHARASHTRA,Aapki Apni Party (Peoples),0,10th Pass,-534000.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,441.0,0.0005
11019,AFTAB MASHWOOD KHAN,43,MUMBAI NORTH WEST,MAHARASHTRA,IND,0,8th Pass,8062800.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,499.0,0.0005
11022,PRABHAKAR TARAPADO SADHU,47,MUMBAI NORTH WEST,MAHARASHTRA,IND,0,8th Pass,52000.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,1912.0,0.002
11025,SONKAMBLE GAJANAN TUKARAM,33,MUMBAI NORTH WEST,MAHARASHTRA,IND,0,Graduate,141658.0,0.8291,0.08800000000000001,1,4,3,0.0047,4,0,M,0,848.0,0.0009
9892,DHARMENDRA SHRIRAM PAL,42,MUMBAI NORTH WEST,MAHARASHTRA,Rashtravadi Kranti Dal,0,10th Pass,485000.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,475.0,0.0005
9895,GAJANAN CHANDRAKANT KIRTIKAR,75,MUMBAI NORTH WEST,MAHARASHTRA,SHS,0,Graduate,101369000.0,0.8291,0.08800000000000001,2,1,3,0.0047,4,0,M,1,570063.0,0.6055
9899,SHAKUNTALA KUSHALKAR,47,MUMBAI NORTH WEST,MAHARASHTRA,Prabuddha Republican Party,0,Illiterate,5611000.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,F,0,749.0,0.0008
9985,RAMCHANDRA KACHAVE,50,MUMBAI SOUTH,MAHARASHTRA,Kranti Kari Jai Hind Sena,1,Graduate Professional,3260000.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,M,0,737.0,0.0009
9988,ARVIND SAWANT,67,MUMBAI SOUTH,MAHARASHTRA,SHS,1,Graduate,27181577.0,0.8291,0.08800000000000001,2,1,3,0.0047,4,0,M,1,421937.0,0.5264
9992,SURESH KUMAR GAUTAM,47,MUMBAI SOUTH,MAHARASHTRA,BSP,0,10th Pass,-96400.0,0.8291,0.08800000000000001,3,3,1,0.0047,4,0,M,0,449.0,0.0006
9996,SHEHBAJ RATHOD,48,MUMBAI SOUTH,MAHARASHTRA,Jai Maha Bharath Party,1,5th Pass,15172000.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,1347.0,0.0017000000000000001
11027,SHANKAR SONAWANE,51,MUMBAI SOUTH,MAHARASHTRA,IND,0,10th Pass,5540000.0,0.8291,0.08800000000000001,1,2,1,0.0047,4,0,M,0,879.0,0.0011
9986,ADV. SAHIL SHAH,27,MUMBAI SOUTH,MAHARASHTRA,Bhartiya Manavadhikaar Federal Party,0,Graduate Professional,762030.0,0.8291,0.08800000000000001,1,5,3,0.0047,4,0,M,0,514.0,0.0006
9989,DEORA MILIND,43,MUMBAI SOUTH,MAHARASHTRA,INC,0,Graduate,743201511.0,0.8291,0.08800000000000001,3,3,3,0.0047,4,0,M,0,321870.0,0.40149999999999997
9993,DR. ANIL KUMAR CHOUDHARI,68,MUMBAI SOUTH,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,Others,100108894.0,0.8291,0.08800000000000001,1,1,0,0.0047,4,0,M,0,30348.0,0.0379
11028,SAI SHRIVASTAV,29,MUMBAI SOUTH,MAHARASHTRA,IND,0,Graduate Professional,966367.0,0.8291,0.08800000000000001,1,5,3,0.0047,4,0,M,0,1671.0,0.0021
9987,ABBAS CHHATRIWALA,43,MUMBAI SOUTH,MAHARASHTRA,Jan Adhikar Party,0,10th Pass,5040147.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,528.0,0.0007000000000000001
9990,HAMIR VINJUDA,65,MUMBAI SOUTH,MAHARASHTRA,Bahujan Republican Socialist Party,0,10th Pass,3524909.0,0.8291,0.08800000000000001,1,1,1,0.0047,4,0,M,0,496.0,0.0006
9994,IRFAN AHMED SHAIKH,65,MUMBAI SOUTH,MAHARASHTRA,Ambedkarite Party of India,0,Graduate,54000.0,0.8291,0.08800000000000001,1,1,3,0.0047,4,0,M,0,1391.0,0.0017000000000000001
11029,RAJESH .B. DAYAL,42,MUMBAI SOUTH,MAHARASHTRA,IND,0,12th Pass,5000.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,M,0,449.0,0.0006
9975,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,42,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Anti Corruption Dynamic Party,0,Graduate Professional,11660000.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,589.0,0.0007000000000000001
9978,VIKAS MARUTI ROKADE,53,MUMBAI SOUTH CENTRAL,MAHARASHTRA,IND,0,5th Pass,11000.0,0.8291,0.08800000000000001,1,2,0,0.0047,4,0,M,0,1103.0,0.0014000000000000002
9981,MOHAMMAD HAYAT MOHAMMAD HUSAIN SHAIKH,54,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Peace Party,0,5th Pass,693188.0,0.8291,0.08800000000000001,1,2,0,0.0047,4,0,M,0,968.0,0.0012
11077,ANITA KIRAN PATOLE,39,MUMBAI SOUTH CENTRAL,MAHARASHTRA,IND,0,8th Pass,300000.0,0.8291,0.08800000000000001,1,4,0,0.0047,4,0,F,0,976.0,0.0012
11080,SANTOSH SHRIVASTAV,37,MUMBAI SOUTH CENTRAL,MAHARASHTRA,IND,0,10th Pass,207000.0,0.8291,0.08800000000000001,1,4,1,0.0047,4,0,M,0,677.0,0.0008
9973,YOGESH VITTHAL MORE,38,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Bahujan Republican Socialist Party,0,Graduate Professional,10455636.0,0.8291,0.08800000000000001,1,4,3,0.0047,4,0,M,0,708.0,0.0009
9976,EKNATH MAHADEV GAIKWAD,79,MUMBAI SOUTH CENTRAL,MAHARASHTRA,INC,0,10th Pass,193362482.0,0.8291,0.08800000000000001,3,1,1,0.0047,4,0,M,0,272774.0,0.3421
9979,SHEETAL BHARAT SASANE,34,MUMBAI SOUTH CENTRAL,MAHARASHTRA,IND,0,8th Pass,501700.0,0.8291,0.08800000000000001,1,4,0,0.0047,4,0,F,0,1759.0,0.0022
9982,AHMED SHAKIL SAGIR AHMED SHAIKH,41,MUMBAI SOUTH CENTRAL,MAHARASHTRA,BSP,1,5th Pass,3647388.0,0.8291,0.08800000000000001,3,3,0,0.0047,4,0,M,0,8635.0,0.0108
11078,BADDY HEMANTKUMAR REDDY,50,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Bahujan Mukti Party,0,Graduate,12084803.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,M,0,647.0,0.0008
11081,YOGANAND NADAR,34,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Aapki Apni Party (Peoples),0,Graduate,348996.0,0.8291,0.08800000000000001,1,4,3,0.0047,4,0,M,0,883.0,0.0011
9974,RAHUL RAMESH SHEWALE,47,MUMBAI SOUTH CENTRAL,MAHARASHTRA,SHS,0,Others,11102409.0,0.8291,0.08800000000000001,2,3,0,0.0047,4,0,M,1,424913.0,0.533
9977,SANJAY SUSHIL BHOSALE,51,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Vanchit Bahujan Aaghadi,3,Graduate Professional,1012964051.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,M,0,63412.0,0.0795
9980,GODFREY WASHINGTON NOBLE,48,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Desiya Makkal Sakthi Katchi,2,Graduate Professional,265806000.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,2199.0,0.0028000000000000004
9983,DEEPAK BHAGOJI KAMBLE,67,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Ambedkarite Party of India,0,10th Pass,391500.0,0.8291,0.08800000000000001,1,1,1,0.0047,4,0,M,0,1155.0,0.0014000000000000002
11079,DALVI RAJU SAHEBRAO,48,MUMBAI SOUTH CENTRAL,MAHARASHTRA,IND,0,Graduate,171510.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,1353.0,0.0017000000000000001
9972,BALASAHEB JAGANNATH SABLE,48,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Bhartiya Manavadhikaar Federal Party,0,10th Pass,526142.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,665.0,0.0008
10149,PRANAY KUMAR,35,MUNGER,BIHAR,IND,0,Graduate,6955253.0,0.6382,0.073,1,4,3,0.0181,7,0,M,0,4743.0,0.0046
10153,KRISHNA MURARI KUMAR,31,MUNGER,BIHAR,Jan Adhikar Party,0,Graduate,4435000.0,0.6382,0.073,1,4,3,0.0181,7,0,M,0,3556.0,0.0034000000000000002
10156,SURYODAY PASWAN,45,MUNGER,BIHAR,Sankhyanupati Bhagidari Party,1,Graduate,1450000.0,0.6382,0.073,1,3,3,0.0181,7,0,M,0,4450.0,0.0043
10159,UCHIT KUMAR,46,MUNGER,BIHAR,Revolutionary Socialist Party of India(Marxis,0,12th Pass,464986.0,0.6382,0.073,1,3,2,0.0181,7,0,M,0,12370.0,0.011899999999999999
10163,AMARJIT PATEL,38,MUNGER,BIHAR,IND,0,Graduate,11911244.0,0.6382,0.073,1,4,3,0.0181,7,0,M,0,18646.0,0.018000000000000002
10166,SANTOSH KUMAR,32,MUNGER,BIHAR,Bahujan Mukti Party,0,12th Pass,211000.0,0.6382,0.073,1,4,2,0.0181,7,0,M,0,4407.0,0.0043
10169,SONELAL KORA,41,MUNGER,BIHAR,Bharatiya Bahujan Congress,0,5th Pass,25000.0,0.6382,0.073,1,3,0,0.0181,7,0,M,0,7162.0,0.0069
10150,NILAM DEVI,48,MUNGER,BIHAR,INC,2,Literate,407049057.0,0.6382,0.073,3,3,0,0.0181,7,0,F,0,360825.0,0.3482
10154,RAJIV RANJAN SINGH,65,MUNGER,BIHAR,JD(U),1,Graduate,80789948.0,0.6382,0.073,2,1,3,0.0181,7,0,M,1,528762.0,0.5103
10157,SANJAY KESARI,44,MUNGER,BIHAR,SHS,3,Graduate,885169.0,0.6382,0.073,2,3,3,0.0181,7,0,M,0,8631.0,0.0083
10161,RAUSHAN KUMAR,31,MUNGER,BIHAR,Pragatishil Samajwadi Party (Lohia),0,12th Pass,30000.0,0.6382,0.073,1,4,2,0.0181,7,0,M,0,2419.0,0.0023
10164,MAHESH RAM,33,MUNGER,BIHAR,IND,0,12th Pass,55000.0,0.6382,0.073,1,4,2,0.0181,7,0,M,0,7450.0,0.0072
10167,AJIT KUMAR,36,MUNGER,BIHAR,JMM,0,10th Pass,1591000.0,0.6382,0.073,2,4,1,0.0181,7,0,M,0,8677.0,0.0084
10152,VIKASH KUMAR ARYA,41,MUNGER,BIHAR,SUCI(C),1,12th Pass,732214.0,0.6382,0.073,1,3,2,0.0181,7,0,M,0,4307.0,0.0042
10155,DINA SAW,50,MUNGER,BIHAR,IND,0,8th Pass,1152595.0,0.6382,0.073,1,2,0,0.0181,7,0,M,0,15893.0,0.015300000000000001
10158,RAJESH KUMAR RATNAKAR,42,MUNGER,BIHAR,IND,0,Graduate Professional,1595000.0,0.6382,0.073,1,3,3,0.0181,7,0,M,0,11054.0,0.010700000000000001
10162,PANCHANAND SINGH,51,MUNGER,BIHAR,Jago Hindustan Party,0,Graduate,66500.0,0.6382,0.073,1,2,3,0.0181,7,0,M,0,3271.0,0.0032
10165,KUMAR NAVNEET HIMANSHU,34,MUNGER,BIHAR,BSP,3,12th Pass,4407000.0,0.6382,0.073,3,4,2,0.0181,7,0,M,0,10612.0,0.0102
10168,ARBIND KUMAR SHARMA,53,MUNGER,BIHAR,Rashtriya Hind Sena,0,Post Graduate,107900.0,0.6382,0.073,1,2,4,0.0181,7,0,M,0,9291.0,0.009000000000000001
7460,ABU HENA S/O - LATE ABDUS SATTAR,69,MURSHIDABAD,WEST BENGAL,INC,0,Post Graduate,8021988.0,0.7708,0.077,3,1,4,-0.0155,7,0,M,0,377929.0,0.26
9902,MD. JALALUDDIN MONDAL,59,MURSHIDABAD,WEST BENGAL,IND,0,Post Graduate,8070000.0,0.7708,0.077,1,2,4,-0.0155,7,0,M,0,4040.0,0.0028000000000000004
8259,HUMAYUN KABIR SEKH,36,MURSHIDABAD,WEST BENGAL,IND,0,8th Pass,777750.0,0.7708,0.077,1,4,0,-0.0155,7,0,M,0,7180.0,0.0049
7458,MD HABIBUR RAHAMAN,61,MURSHIDABAD,WEST BENGAL,Jamat-E-Seratul Mustakim,0,Post Graduate,5598091.0,0.7708,0.077,1,1,4,-0.0155,7,0,M,0,2839.0,0.002
9900,DHANANJOY SARKAR,39,MURSHIDABAD,WEST BENGAL,Bahujan Mukti Party,0,Graduate,615796.0,0.7708,0.077,1,4,3,-0.0155,7,0,M,0,1115.0,0.0008
7457,KAMARUJJAMAN KHANDEKAR,60,MURSHIDABAD,WEST BENGAL,SUCI(C),0,12th Pass,110253.0,0.7708,0.077,1,1,2,-0.0155,7,0,M,0,5655.0,0.0039000000000000003
7461,MIJANUL HAQUE,36,MURSHIDABAD,WEST BENGAL,BSP,0,12th Pass,1099000.0,0.7708,0.077,3,4,2,-0.0155,7,0,M,0,4521.0,0.0031
7459,BADARUDDOZA KHAN,64,MURSHIDABAD,WEST BENGAL,CPI(M),0,Graduate,4850895.0,0.7708,0.077,3,1,3,-0.0155,7,0,M,0,180793.0,0.1244
9901,ABU HENA S/O - SAZZAD ALI,26,MURSHIDABAD,WEST BENGAL,IND,0,12th Pass,725512.0,0.7708,0.077,1,5,2,-0.0155,7,0,M,0,2503.0,0.0017000000000000001
7462,ABU TAHER KHAN,57,MURSHIDABAD,WEST BENGAL,AITC,3,8th Pass,8008616.0,0.7708,0.077,3,2,0,-0.0155,7,0,M,1,604346.0,0.4157
7863,HUMAYUN KABIR,56,MURSHIDABAD,WEST BENGAL,BJP,10,12th Pass,31408374.0,0.7708,0.077,3,2,2,-0.0155,7,0,M,0,247809.0,0.1705
6100,NEEL KUMAR,29,MUZAFFARNAGAR,UTTAR PRADESH,IND,0,Post Graduate,6587000.0,0.6972,0.147,1,5,4,0.0121,7,0,M,0,4887.0,0.0042
6103,ANKIT,29,MUZAFFARNAGAR,UTTAR PRADESH,IND,0,Graduate,852976.0,0.6972,0.147,1,5,3,0.0121,7,0,M,0,557.0,0.0005
4777,YAJPAL SINGH RATHI,62,MUZAFFARNAGAR,UTTAR PRADESH,IND,0,10th Pass,11681000.0,0.6972,0.147,1,1,1,0.0121,7,0,M,0,2705.0,0.0023
6098,S.S.K.S. GANGWAL,62,MUZAFFARNAGAR,UTTAR PRADESH,Bharatiya Bahujan Samta Party,0,Post Graduate,4452000.0,0.6972,0.147,1,1,4,0.0121,7,0,M,0,1262.0,0.0011
4941,ASHOK,48,MUZAFFARNAGAR,UTTAR PRADESH,IND,0,12th Pass,9180000.0,0.6972,0.147,1,3,2,0.0121,7,0,M,0,458.0,0.0004
6101,KRISHAN PAL SINGH,60,MUZAFFARNAGAR,UTTAR PRADESH,Bharat Lok Sewak Party,0,10th Pass,3060252.0,0.6972,0.147,1,1,1,0.0121,7,0,M,0,2422.0,0.0021
6096,AJIT SINGH,78,MUZAFFARNAGAR,UTTAR PRADESH,RLD,0,Post Graduate,166125602.0,0.6972,0.147,2,1,4,0.0121,7,0,M,0,567254.0,0.489
6099,MANGERAM KASHYAP,51,MUZAFFARNAGAR,UTTAR PRADESH,Majdoor Kisan Union Party,0,Graduate Professional,2036000.0,0.6972,0.147,1,2,3,0.0121,7,0,M,0,687.0,0.0006
6102,JAIPAL SINGH SAINI,68,MUZAFFARNAGAR,UTTAR PRADESH,Jansatta Party,0,10th Pass,1644000.0,0.6972,0.147,1,1,1,0.0121,7,0,M,0,949.0,0.0008
6097,SANJEEV KUMAR BALYAN,46,MUZAFFARNAGAR,UTTAR PRADESH,BJP,1,Doctorate,13407544.0,0.6972,0.147,3,3,5,0.0121,7,0,M,1,573780.0,0.49460000000000004
11328,PANKAJ KUMAR,41,MUZAFFARPUR,BIHAR,Aap Aur Hum Party,0,12th Pass,955000.0,0.6382,0.073,1,3,2,0.0181,7,0,M,0,3434.0,0.0032
11333,MUKESH KUMAR,34,MUZAFFARPUR,BIHAR,IND,0,Graduate,102438.0,0.6382,0.073,1,4,3,0.0181,7,0,M,0,1589.0,0.0015
11647,SURENDRA RAY,58,MUZAFFARPUR,BIHAR,Rashtriya Hind Sena,0,8th Pass,16153100.0,0.6382,0.073,1,2,0,0.0181,7,0,M,0,7258.0,0.0069
11654,MOHAMAD IDRIS,64,MUZAFFARPUR,BIHAR,SUCI(C),0,12th Pass,8162850.0,0.6382,0.073,1,1,2,0.0181,7,0,M,0,6116.0,0.0058
12580,SHIV SHAKTI MONU,34,MUZAFFARPUR,BIHAR,Bihar Lok Nirman Dal,0,10th Pass,1173000.0,0.6382,0.073,1,4,1,0.0181,7,0,M,0,8236.0,0.0078000000000000005
11087,AJITANSH GAUR,30,MUZAFFARPUR,BIHAR,IND,0,Post Graduate,95536.0,0.6382,0.073,1,4,4,0.0181,7,0,M,0,2621.0,0.0025
11092,RITESH PRASAD,45,MUZAFFARPUR,BIHAR,IND,0,12th Pass,6080000.0,0.6382,0.073,1,3,2,0.0181,7,0,M,0,2147.0,0.002
11331,RAJ BHUSHAN CHAUDHRY,41,MUZAFFARPUR,BIHAR,Vikassheel Insaan Party,0,Post Graduate,57355900.0,0.6382,0.073,1,3,4,0.0181,7,0,M,0,256890.0,0.24280000000000002
11335,ANIRUDH SINGH,62,MUZAFFARPUR,BIHAR,AIFB,0,Graduate,1210000.0,0.6382,0.073,2,1,3,0.0181,7,0,M,0,2543.0,0.0024
11648,JAUHAR AZAD,39,MUZAFFARPUR,BIHAR,Bahujan Mukti Party,0,12th Pass,2387372.0,0.6382,0.073,1,4,2,0.0181,7,0,M,0,4636.0,0.0044
11655,SURESH KUMAR,49,MUZAFFARPUR,BIHAR,IND,0,Graduate,2972000.0,0.6382,0.073,1,3,3,0.0181,7,0,M,0,2314.0,0.0022
12581,SHIVA BIHARI SINGHANIA,49,MUZAFFARPUR,BIHAR,Bharat Nirman Party,0,12th Pass,8886364.0,0.6382,0.073,1,3,2,0.0181,7,0,M,0,5674.0,0.0054
11089,AJAY NISHAD,50,MUZAFFARPUR,BIHAR,BJP,1,Graduate,283153164.0,0.6382,0.073,3,2,3,0.0181,7,0,M,1,666878.0,0.6303
11093,SUDHIR KUMAR JHA,40,MUZAFFARPUR,BIHAR,Yuva Krantikari Party,0,Graduate,8298000.0,0.6382,0.073,1,3,3,0.0181,7,0,M,0,15843.0,0.015
11332,DHARMENDRA PASWAN,26,MUZAFFARPUR,BIHAR,Bharatiya Momin Front,0,Literate,106866.0,0.6382,0.073,1,5,0,0.0181,7,0,M,0,3323.0,0.0031
11646,SWARNLATA DEVI,47,MUZAFFARPUR,BIHAR,BSP,0,12th Pass,28612878.0,0.6382,0.073,3,3,2,0.0181,7,0,F,0,9095.0,0.0086
11336,NAGESHWAR PRASAD SINGH,55,MUZAFFARPUR,BIHAR,Rashtriya Rashtrawadi Party,0,5th Pass,1041057.0,0.6382,0.073,1,2,0,0.0181,7,0,M,0,3195.0,0.003
